TC1,TC2,TC3,TC4,TC5,TC6,TC7,TC8,TC9,TC10,TC11,TC12,TC13,TC14,TC15,TC16,TC17,TC18,TC19,TC20,TC21,TC22,TC23,TC24,TC25,TC26,TC27,TC28,TC29,TC30,TC31,TC32,TC33,TC34,TC35,TC36
1.372861574100138569e+02,1.264037016588353737e+02,1.235050342195347071e+02,1.242881959471702089e+02,1.300684960384519968e+02,1.309955681983559259e+02,1.473706708956468958e+02,1.529529724553451331e+02,1.438502179394794496e+02,1.449572820316131185e+02,1.436327506230415452e+02,1.508756173330536399e+02,2.005454029065741111e+02,2.109629982205153738e+02,2.081812807354422432e+02,2.133739463880392577e+02,2.152620008740180424e+02,2.151371314528944936e+02,3.471754972070592657e+02,3.554402668326301864e+02,3.740082717129278649e+02,3.588939752533523802e+02,3.653420279299016329e+02,3.521635300755871754e+02,6.244623948959670088e+02,6.072062639021680752e+02,6.118993149068274988e+02,6.148512207446133289e+02,6.260792048297944348e+02,6.241129053373283568e+02,-2.512159006280735296e-01,4.147181975003222831e+00,1.699514736513977997e+00,-1.357074461988809766e-01,2.082458570295447231e+00,4.025178467665559978e+00
1.429644748796172848e+02,1.340342275776669112e+02,1.268781030417781324e+02,1.420631746097596704e+02,1.216708885840970140e+02,1.311164556529615197e+02,1.563772271279511301e+02,1.388343823873932763e+02,1.467336318995773752e+02,1.610233112757059075e+02,1.584103056210995533e+02,1.399140106273320612e+02,2.010321958582957222e+02,2.077813820275942476e+02,2.061085405071720800e+02,2.084548462643220432e+02,2.151757844039435099e+02,2.012587245782491721e+02,3.662075278067057980e+02,3.726191888799045273e+02,3.550963379813510983e+02,3.726831765102742793e+02,3.538878397945371717e+02,3.662166152694140351e+02,6.273714970672631352e+02,6.220476732698732576e+02,6.197698399666556952e+02,6.096875392923433310e+02,6.154943795823796791e+02,6.264899147966433475e+02,5.958770147342699275e+00,-9.678809029983009182e+00,-6.360778860674269453e+00,-2.999167236682533932e-01,-5.965319737615995876e+00,1.246506548820597970e+00
1.324226209470304809e+02,1.382536614035764444e+02,1.237833537809659816e+02,1.277862928447290045e+02,1.249480500812975805e+02,1.221474611198994609e+02,1.492336442479277991e+02,1.594922031757591299e+02,1.558472779258270577e+02,1.533421370988520778e+02,1.492282086558250853e+02,1.482123517425875434e+02,2.158553231040689298e+02,2.041025394355651201e+02,2.070705822698367626e+02,1.995385120750208046e+02,2.051300307167346375e+02,2.112384639450364432e+02,3.517473088534768522e+02,3.623718195642767341e+02,3.688514488426675371e+02,3.587650684206847700e+02,3.607540150419947622e+02,3.600417557055164366e+02,6.164452161746975207e+02,6.248331100976986363e+02,6.255886615612922697e+02,6.193687650229444444e+02,6.206301241865162410e+02,6.274311766155230998e+02,-5.628688345366914092e+00,-3.153013787224236530e+00,7.164836420869111322e+00,3.994904528397557719e+00,1.094586553463157585e+00,5.292401748647721504e+00
1.360523369181955786e+02,1.230188724523491288e+02,1.357434565310076948e+02,1.353619112959224537e+02,1.307571085914881053e+02,1.296520275915024456e+02,1.458393569735484618e+02,1.496465871078776786e+02,1.514466434442310572e+02,1.533640648616882913e+02,1.464205073381981492e+02,1.529895023725362933e+02,2.114324288553881388e+02,2.129991195219450617e+02,2.189323760755050330e+02,1.966669342233930138e+02,2.096534162847502216e+02,2.077574435570358844e+02,3.643322339770825238e+02,3.522854983563337328e+02,3.637850364454853320e+02,3.578225229508589678e+02,3.762118427126604843e+02,3.557472609669471240e+02,6.155101455864602258e+02,6.247864731040899642e+02,6.138203793745848316e+02,6.243197056359601902e+02,6.319917563413129074e+02,6.196363399363948474e+02,-7.189191408100217728e+00,-1.156523597372068224e+00,4.921230880746820802e+00,1.309446065321825969e+01,3.493565128590830682e+00,2.953781597647276325e+00
1.402185156148075578e+02,1.332102265643431167e+02,1.302961252301524837e+02,1.320189216990212913e+02,1.207469196140724534e+02,1.204686671618291030e+02,1.509153283685981819e+02,1.550581192552652681e+02,1.477930297080417859e+02,1.515029457823756331e+02,1.534490281082996148e+02,1.511783504976652353e+02,2.054363691471725701e+02,2.155904392193966999e+02,2.063602055394711954e+02,2.080314924438424953e+02,2.173610970436091634e+02,2.097417208508306032e+02,3.667606948587068132e+02,3.575824505239852442e+02,3.650893700136434745e+02,3.510525404505009419e+02,3.675462493626536684e+02,3.635460546691139712e+02,6.204961242688177663e+02,6.111196569434340518e+02,6.189224754222034335e+02,6.145161375105398065e+02,6.192483093112506367e+02,6.081497711665145971e+02,-1.301392472967481950e-01,-2.679497311898657141e+00,8.051340870824471807e+00,1.004328200983866104e+00,-6.431603683993628806e+00,-3.572641257581817165e+00
1.357057514750685527e+02,1.219322629117626491e+02,1.282053350411674728e+02,1.395248494696545833e+02,1.403306955959138236e+02,1.290405546936483177e+02,1.402627559710235516e+02,1.490224675792397591e+02,1.585157776210969871e+02,1.547696881492150283e+02,1.587224744587325063e+02,1.495626985093913106e+02,1.992334232165902677e+02,2.094906886825350796e+02,2.113048610901818449e+02,2.073306180671031882e+02,2.058968308252879922e+02,2.133920066717339523e+02,3.621450530226111937e+02,3.627384763420647005e+02,3.639542231777041934e+02,3.600475451781501306e+02,3.620352702048768379e+02,3.650473765311640477e+02,6.217380802182522075e+02,6.150411786398354934e+02,6.234403361078585704e+02,6.077384206084263951e+02,6.159380976767514539e+02,6.134063212241757128e+02,1.103931694467733315e+00,7.945349128711667319e-01,-3.764804015763858480e-01,6.090120478712387708e+00,-1.068207588931868557e+01,2.334646693694241826e+00
1.317069704917227284e+02,1.290808853501451665e+02,1.331883982009985061e+02,1.256043320428498475e+02,1.333643842546822782e+02,1.269555060732633365e+02,1.493901083963381780e+02,1.461712825195002097e+02,1.596765420658023800e+02,1.493877462866691133e+02,1.530459522403971846e+02,1.380776977495732751e+02,2.070832721298282308e+02,2.215762800227314528e+02,2.062687379310006293e+02,2.111702772517760707e+02,2.246086620526522495e+02,2.110842882170214807e+02,3.597560788514138608e+02,3.509944391945707594e+02,3.557548137965482624e+02,3.562573398193112553e+02,3.624010339378447156e+02,3.625220520514268401e+02,6.271341935362661388e+02,6.164864069370506741e+02,6.123920489027705116e+02,6.304829578455158980e+02,6.309934886675260941e+02,6.230574318022238458e+02,1.038423987451423969e+01,-1.864254379348672108e+00,-4.734492487368505920e+00,-3.275120078536621904e+00,1.922240492528618283e+00,-2.379469065720326793e+00
1.229377408824547757e+02,1.341573769211343574e+02,1.279825600264800158e+02,1.293669315733868643e+02,1.270700195540307504e+02,1.398708657361605674e+02,1.578957284052299030e+02,1.488049431565142129e+02,1.472319802297580793e+02,1.594245555206196627e+02,1.567744712437912256e+02,1.394543277824946017e+02,2.054798301883527643e+02,1.970172378286165156e+02,1.958111511177758643e+02,2.037471650044224987e+02,2.162726933674108238e+02,2.008024055299214581e+02,3.679372976272928213e+02,3.645581971582536767e+02,3.651991922408155347e+02,3.603925921371576351e+02,3.506165447920236033e+02,3.627748822256785388e+02,6.224314769336685913e+02,6.225817152270723227e+02,6.275587978893283889e+02,6.260329288770309404e+02,6.193439654660583074e+02,6.244232733263288537e+02,1.117027570532479253e+00,3.566755968853419390e+00,3.906667678475426619e+00,4.530879143962962985e+00,-4.223333914666509870e+00,-3.626693337548248408e+00
1.322584429609435119e+02,1.335452528727059303e+02,1.316864783876527838e+02,1.381460026372396328e+02,1.317306422034671982e+02,1.390970224276103409e+02,1.485494970108078405e+02,1.570279355061951776e+02,1.494065977475970897e+02,1.517931550258499840e+02,1.394501939319756616e+02,1.559286627408012293e+02,2.014010545451778000e+02,2.131978157611173401e+02,2.168841359600344276e+02,2.018061477609040821e+02,2.167187869608816015e+02,2.126790840260212008e+02,3.599110382067311207e+02,3.543530874717932875e+02,3.663621754274283830e+02,3.564329319221025116e+02,3.661311403167530898e+02,3.667669421639807297e+02,6.258011158331601109e+02,6.147423656656343383e+02,6.156759490517060840e+02,6.123562642918750498e+02,6.171931335244477168e+02,6.128562748142641112e+02,3.198100009703138902e+00,2.937731008097212104e+00,-2.627075967144286039e+00,-1.247330051356717817e+00,-3.293567742159006606e+00,1.669501403977847964e+00
1.262491551941998580e+02,1.322616542203343784e+02,1.327922811571348518e+02,1.384298759129808332e+02,1.298229924039604271e+02,1.308492216617419786e+02,1.530439430367247553e+02,1.450689701095568580e+02,1.608729622864866542e+02,1.424293010622921258e+02,1.487013707890634464e+02,1.473431214492468655e+02,2.094158355499149877e+02,2.170363293243196097e+02,2.090402103290527123e+02,2.161113163923068896e+02,2.087039033827460344e+02,2.021783745230956981e+02,3.656787761934265291e+02,3.545762264553665659e+02,3.583401777456347759e+02,3.609889857794902355e+02,3.684901983693057446e+02,3.620742211369886263e+02,6.275987953692770134e+02,6.259600502353091542e+02,6.239474974492362662e+02,6.341294016808431024e+02,6.132868742038871233e+02,6.239959260375015901e+02,1.779474566532446289e+00,-3.773608180746763630e+00,-2.953521448629084389e+00,-3.455058692832341238e-01,3.541256645536519532e+00,3.349809866417699844e+00
1.324011736272195208e+02,1.345995706414973938e+02,1.301655480717919033e+02,1.391933899731000110e+02,1.248080471385695489e+02,1.420877803420494558e+02,1.404102110080492878e+02,1.527162548289743711e+02,1.531767648350875106e+02,1.484960595187386900e+02,1.598122260131404460e+02,1.480062572720234471e+02,2.109857257891239612e+02,1.980201370875435600e+02,2.071461036062434005e+02,2.108545987904519734e+02,2.077622167047415189e+02,2.047075440189508981e+02,3.575345448727130702e+02,3.556587749458006442e+02,3.672967878620029865e+02,3.522856744458354115e+02,3.539721086306872735e+02,3.718770349642555288e+02,6.234965126593365312e+02,6.136847469673092519e+02,6.030816819743968153e+02,6.204895609560220464e+02,6.248490121082545556e+02,6.187041181974792607e+02,-1.194851618132472382e+01,-8.740928498958289161e-01,6.017793541139506708e+00,-2.097781783545032752e+00,8.882943720640081864e+00,-5.107292607170474064e+00
1.379862767087357724e+02,1.298522105684768349e+02,1.317440408474473088e+02,1.335375423431068214e+02,1.254760864010333705e+02,1.303269669443125736e+02,1.511195553189355678e+02,1.528492499830384759e+02,1.541025610094561671e+02,1.493038814491029598e+02,1.563121367998825804e+02,1.430774201606085398e+02,2.127434945423063084e+02,2.198246909287909148e+02,2.127331507145680973e+02,2.098724439132812734e+02,2.043595352163584380e+02,2.121766474408195506e+02,3.549652866273311815e+02,3.658079253900034473e+02,3.657405169759774708e+02,3.601009482063964242e+02,3.630584822852903812e+02,3.587796997358775570e+02,6.198726542946211566e+02,6.122732487642299475e+02,6.224113289955615755e+02,6.134948506376567821e+02,6.145061535929969523e+02,6.139271781738572145e+02,-7.246186689119186397e+00,7.462245529596137850e+00,-1.496602656523961183e+00,6.369407000385022499e+00,8.722695524119927768e-01,1.141368454771800600e-01
1.351893383587712947e+02,1.323908172439058148e+02,1.235697838120488967e+02,1.337943759741345104e+02,1.210733855122825560e+02,1.288341264510917199e+02,1.472857808991814466e+02,1.440752842143989767e+02,1.533295601208698145e+02,1.412323405956395845e+02,1.463324161851307963e+02,1.459507028060998834e+02,2.044206053268804908e+02,1.955216875113069648e+02,2.041507807452447594e+02,2.070370316690145955e+02,2.109861291258310132e+02,2.100462174468750618e+02,3.595892167232139514e+02,3.669231674215104135e+02,3.623043425802558772e+02,3.658887721966839308e+02,3.560298538603138923e+02,3.645903753857707557e+02,6.226479790248105246e+02,6.200249966779459783e+02,6.192839192811367184e+02,6.089392979628283911e+02,6.172251086543147949e+02,6.205705383437199316e+02,4.524705648805520397e+00,4.361101543379815482e+00,8.195715843693299973e+00,-8.242024521586502672e+00,6.341677108883669867e+00,-9.349941700196506389e+00
1.337388857524079810e+02,1.269257558447419285e+02,1.379515611413679039e+02,1.212819107680559512e+02,1.301728123873840275e+02,1.282677904380297775e+02,1.501248807070832356e+02,1.439300644035493235e+02,1.474357996130407571e+02,1.518249896114964201e+02,1.480046236257243777e+02,1.528434280501460307e+02,2.232386532911901895e+02,2.090686260893177462e+02,2.093695609693839117e+02,2.154640236240580009e+02,2.077266421064611563e+02,2.029996263362629065e+02,3.527978243283411643e+02,3.538767819543477344e+02,3.640059556654184121e+02,3.654201391129538479e+02,3.657959485437884837e+02,3.641010796611538467e+02,6.282165113225793220e+02,6.191275307033421313e+02,6.144585230068589681e+02,6.166666725045372459e+02,6.203779176870286847e+02,6.042786681631624788e+02,-6.143960413044027291e-01,-7.891000140867435730e-01,7.657474845430192190e-01,4.637834679838393370e+00,2.308337399868860551e-01,-5.196921154835298040e+00
1.351194315144497011e+02,1.337285785853663640e+02,1.249910223091437302e+02,1.391398434464188654e+02,1.268590369779533944e+02,1.232293529351010903e+02,1.521225880199361882e+02,1.464829245550130281e+02,1.603189343915193206e+02,1.408510437663028654e+02,1.543160280761222225e+02,1.550349763345987526e+02,2.088379564028038828e+02,2.038299146878902661e+02,2.143081378676513680e+02,2.159771275223121165e+02,2.130726465698617176e+02,2.123478320730815199e+02,3.608335051436650360e+02,3.572261991121450819e+02,3.701078321315433755e+02,3.542835139589259938e+02,3.657143283173132886e+02,3.595925201696426257e+02,6.162981307745250206e+02,6.183067796550923276e+02,6.214370111675020780e+02,6.170849709714455003e+02,6.303661168113844724e+02,6.152151490273354284e+02,-3.156568682357553168e+00,-2.809939234987913537e+00,6.333615293060868900e+00,-6.820618588078176892e+00,3.444451226384106501e+00,-2.709002820247282450e+00
1.295124211256214153e+02,1.366342723511181134e+02,1.265370882787121474e+02,1.276872630187530433e+02,1.263742167174127218e+02,1.237635988950554946e+02,1.585898204114367331e+02,1.512050803373650751e+02,1.489109814136719763e+02,1.396450987681346305e+02,1.498471263785556857e+02,1.461773546345291095e+02,2.119433845745542158e+02,2.022252348952178238e+02,2.097138717202466580e+02,1.987945288816110008e+02,2.066523798534900038e+02,2.083971363638561058e+02,3.694375177834954229e+02,3.538914182560579320e+02,3.552741445181570725e+02,3.566911723461828387e+02,3.569792208479858573e+02,3.610499170251917462e+02,6.238428179665237394e+02,6.149785092666434139e+02,6.183107360672436243e+02,6.188136147151452633e+02,6.144630616698088943e+02,6.275600368103149549e+02,-5.355636500187463511e+00,-9.874898269751843927e-01,2.574681287976352095e+00,9.045121834333990307e+00,-7.539690177907919733e+00,4.402796096626528488e+00
1.361395968217652523e+02,1.296145576732643860e+02,1.253918501816485076e+02,1.297972588330895860e+02,1.217140012634420714e+02,1.329821583992816443e+02,1.491961766829324176e+02,1.463210961712896676e+02,1.473830365225406638e+02,1.351606345099870055e+02,1.512487720520666130e+02,1.516254421920669699e+02,2.069590936488886825e+02,2.033302255586692695e+02,2.037437883201932607e+02,2.123691253953304567e+02,2.070066271741696937e+02,1.993710231720693571e+02,3.618274651261087911e+02,3.626299220668719272e+02,3.571525222410893434e+02,3.600512225243189732e+02,3.484205757654150943e+02,3.651498768245929227e+02,6.175513942920129011e+02,6.172729980148521918e+02,6.115076471819296557e+02,6.209669753143327853e+02,6.171517569409036241e+02,6.127953883218673354e+02,-5.248265999120698133e+00,3.077044065198000666e+00,-5.305281448711784975e-03,3.845464269355887588e+00,5.829746402768609670e+00,5.954870448720214426e+00
1.278505218118303333e+02,1.411201900339404460e+02,1.401094533457978457e+02,1.310260822085897701e+02,1.286274444171350524e+02,1.315278569474757830e+02,1.518681782851734283e+02,1.390443812433427695e+02,1.480683738413994490e+02,1.475800502764859061e+02,1.443368295931529133e+02,1.406334026007256170e+02,2.016898664578527303e+02,2.119408211736489704e+02,2.056410813736518151e+02,1.996527523547627823e+02,2.093680286483885311e+02,2.121126355496284361e+02,3.629670888350740938e+02,3.534518454219318642e+02,3.576061480661513770e+02,3.667076798756423273e+02,3.549462330634469822e+02,3.717452821878772511e+02,6.164823441509265649e+02,6.169385457629865641e+02,6.259476650719801682e+02,6.202678518453252536e+02,6.200695571712388983e+02,6.170080564498318836e+02,-3.521795593476628738e+00,-1.144830321837544851e+00,-3.608793539584406851e+00,1.754103971931277872e+00,-3.568766564353293980e+00,-2.417911779463155497e+00
1.231293989541353824e+02,1.242704245677798980e+02,1.348910704433604621e+02,1.261398407424945560e+02,1.269720757099514259e+02,1.435505709645494505e+02,1.547016146792211373e+02,1.507456673896393227e+02,1.415498890998703700e+02,1.441076938243048744e+02,1.490083685700423359e+02,1.535751538853417344e+02,2.165011033700320127e+02,2.111774303940921129e+02,2.091283922552131287e+02,2.103118411049965175e+02,2.076942011648199014e+02,2.077583327698933431e+02,3.558492619358686397e+02,3.608761957198095729e+02,3.681779623382911382e+02,3.519931420440453849e+02,3.664781454759196322e+02,3.558205629896437472e+02,6.168298367815401662e+02,6.320309711305038718e+02,6.145985569187427018e+02,6.221291163191503983e+02,6.259040265160002718e+02,6.043050432519478363e+02,-7.024093034348062758e+00,6.687974546743244986e-01,1.416858257002647647e+01,7.190483351299526760e+00,-4.938902215457993350e+00,3.325383140849879293e+00
