"Temperature (degC), TC1","Temperature (degC), TC2","Temperature (degC), TC3","Temperature (degC), TC4","Temperature (degC), TC5","Temperature (degC), TC6","Temperature (degC), TC7","Temperature (degC), TC8","Temperature (degC), TC9","Temperature (degC), TC10",V_coil_rms (V)
437.7797732,227.997774,332.5614705,215.9460386,179.9614291,353.9155756,406.1899092,194.6798125,286.5462731,204.0866293,84.85149641
458.101173,234.7894116,346.9099314,223.1583274,182.9993196,374.5031182,428.359317,198.7684733,298.728026,209.4710974,84.65447934
433.7424509,227.3987919,330.2798737,217.294702,180.3497958,358.2818845,406.3484796,194.6429334,286.255318,204.6063294,84.84276266
441.3748382,229.0480799,334.2415757,217.1392748,180.0558256,355.3626601,405.229375,194.6556932,286.3258543,204.1898673,84.83484512
415.2382693,222.5317097,321.8115095,213.4852736,181.0988069,359.5428304,418.7401254,195.9315563,290.6680594,206.1196909,84.88355748
436.7495237,230.0920439,335.5199595,224.2018342,184.3421346,386.3202223,434.5071357,199.1771826,299.7970862,211.4779479,84.66329206
425.6088937,225.1326167,325.7913439,215.54955,180.1829065,356.4492543,406.3301005,194.3940578,285.5835656,204.3251046,84.87766803
437.0688131,226.4089764,329.2479575,211.6637962,177.286326,335.5155723,385.6476625,191.4546722,276.6645007,199.4075424,84.97377701
397.6867312,217.2029592,307.0648197,210.5496602,177.6663219,342.3169445,382.4683183,190.0177141,272.0364744,199.5480187,85.06772606
418.8321827,223.6821397,322.4633835,215.6869956,180.6502669,360.0856118,409.3540019,194.6811841,286.4542469,205.072264,84.87876113
429.1862732,224.9897987,326.8058009,212.1595648,178.7465204,344.2658477,399.0917261,193.3107458,282.5097664,202.0177886,84.93542761
417.5352804,223.5707634,321.6809325,216.5190158,180.8364159,362.4134381,409.0916656,194.6333792,286.2033064,205.3074899,84.87229231
397.2063326,215.7815049,306.4141414,205.1088946,176.1378865,327.2382125,378.1043196,189.2320643,270.099318,197.2312621,85.14731488
450.1284826,230.5556055,339.9642283,214.8080161,179.8107543,349.5890534,410.1145785,195.5595613,289.4697793,204.1342336,84.82976534
407.0869957,219.6023162,313.9397554,210.7540491,178.4912552,344.8111454,393.8386123,191.9416729,278.2157452,201.2827762,85.01010045
426.0048344,225.7219779,327.1231331,217.1480153,181.2996435,363.917901,414.9818765,195.7499992,289.7130354,206.2768516,84.83022711
426.5349392,224.5552028,324.9738522,212.9552829,178.6995017,345.6335627,396.1306716,192.8118208,280.8623306,201.7962019,84.94073001
441.597452,228.3887395,335.0743638,213.8077084,179.5713365,348.4470723,407.8130829,194.9774912,287.6977969,203.6501143,84.86366197
400.1988988,218.4900509,310.721079,212.4403261,179.5246029,353.5271862,399.2666507,192.6182532,280.1426325,202.9209086,84.98633793
443.6666499,231.6194187,337.6922865,224.6606207,183.0303926,379.3206406,421.4997301,197.4120241,294.1986579,209.0940324,84.68846225
420.2479323,223.9927561,322.274401,216.2838984,180.2072288,358.5771456,403.3447285,193.8339317,283.6771876,204.1834731,84.88926518
435.551979,227.1818103,331.9976798,214.3325763,180.0997785,352.5519655,410.8416664,195.3001275,288.6150288,204.484631,84.85875283
429.7711018,226.1136486,328.386453,215.4582831,180.2112097,355.6809524,407.9236049,194.7432957,286.6961741,204.467265,84.86499154
429.8578243,225.6756386,327.4554755,214.0866105,179.2467065,349.2407117,400.5212314,193.5849107,283.2020202,202.7835879,84.90612134
417.4081408,221.4138101,318.0246457,209.5270974,177.0323823,334.4268171,382.8846928,190.5233547,273.8821453,198.8113581,85.04282983
421.8299824,223.5200601,321.1355465,213.7037106,178.2354283,345.1895179,388.0222512,191.5022085,276.5781362,200.7439666,84.96875801
410.1391003,220.7790732,316.2822705,212.4873675,179.2977975,350.585529,399.3415614,192.888338,281.0155637,202.6717835,84.9653794
398.4450689,216.7182905,308.0188412,207.3948806,177.2325689,335.5125442,385.3272146,190.3851016,273.5404243,199.0912723,85.0940728
417.6886856,223.1446963,320.3536724,215.3913521,179.7096438,355.3963395,399.2961429,193.1395849,281.5677104,203.2885543,84.91800078
421.5015087,222.2980239,322.3055401,208.3976119,177.8112262,335.7028042,395.7360558,192.5413452,280.4349314,200.524331,85.00627743
428.9345076,226.703506,328.9045632,218.278109,181.5257945,366.0102443,415.6454857,195.9610704,290.2637765,206.6387673,84.80847182
430.8743933,226.2066883,328.4730488,215.2236601,179.8433795,353.527263,404.7108144,194.2695743,285.2864122,203.8130597,84.87783199
430.1468061,225.2474765,328.3902627,211.8176337,179.2680422,346.0183506,406.1981574,194.4021432,286.0305265,203.0877651,84.91500885
399.2007125,218.14068,308.1265503,212.9801054,178.2807587,348.3946404,384.1463585,190.3796529,272.9083698,200.4845417,85.03085653
431.6571902,226.4754607,328.1741108,215.9057268,179.5084412,352.7129935,399.6440062,193.5413367,282.8790833,203.1141567,84.8853795
412.0577136,222.3177167,318.9358718,216.3757204,181.2234499,365.0799242,411.8693091,194.9102873,287.0299888,205.9362827,84.87549229
424.0167135,223.7232567,321.9623729,212.7474311,177.7769815,341.3680727,385.5303076,191.1479703,275.6103801,200.0064694,84.985512
434.1766932,226.7735011,329.9576487,214.5639673,179.3762056,349.8005259,401.871814,193.9067249,284.1800897,203.0510535,84.88838772
455.2590103,231.0557646,341.671383,212.8782985,178.6546958,340.8637375,402.635606,194.5083266,286.2916418,202.2174219,84.86904127
418.6360402,223.329296,322.1311474,214.6305237,180.3869483,357.3446579,408.6838553,194.5490792,286.1134824,204.6749658,84.89443547
423.4953191,223.8172326,323.6768764,212.5782128,178.9301858,346.7109127,398.8329013,193.1357124,281.9270256,202.2261866,84.94184667
429.2728278,226.4539549,328.9974483,217.1004884,181.274615,363.116009,415.6500894,195.9340057,290.3076001,206.293215,84.82257315
450.4747425,231.2820277,339.640973,217.6433872,180.2158754,355.270659,408.061452,195.3233608,288.3968748,204.5973623,84.80289184
405.7608945,218.7892519,312.9107958,208.6442352,177.7754866,338.5442219,390.5535927,191.373187,276.6088489,200.1338423,85.04769027
403.438237,219.6395741,312.2399297,214.4295114,179.7166465,356.7246441,397.6056441,192.5123114,279.5942467,203.125619,84.9619388
422.5534351,224.5355905,324.0674459,215.8680097,180.2279116,357.6473519,405.3994185,194.1880909,284.8939411,204.3274005,84.88207103
431.8816024,225.3281561,327.3496381,211.576886,177.9506808,339.3511286,392.1431267,192.3052905,279.4272714,200.6010918,84.96139402
450.6482229,231.9378119,341.5732651,219.0846566,181.5055315,363.2134609,419.3078921,197.0858851,293.8524632,206.9186308,84.74665363
423.7174991,225.3553589,326.9810007,217.2199825,182.1793201,368.5068981,423.7192883,197.0068963,293.656357,207.8886017,84.80617559
430.6284374,226.6290169,328.1399863,217.3408622,180.2533893,358.4023918,404.2468169,194.2528764,284.9570374,204.3534878,84.85501578
411.7929647,222.5224936,318.8199958,217.6533931,181.5932115,368.8108568,412.8311216,195.0811973,287.4343477,206.4875195,84.85869834
428.647043,224.8394213,326.0713633,212.1881317,178.4656648,343.0532132,395.6996738,192.7916992,280.8271199,201.4645698,84.94670852
429.2046839,224.7637708,325.8397935,211.6196614,177.9335001,339.6766507,391.2682487,192.1224098,278.7665357,200.5242404,84.96745424
428.6188923,225.7831388,328.0755466,215.1118639,180.4035775,356.3259437,410.6249166,195.1047033,287.908077,204.8519935,84.86338366
437.3734412,228.928203,333.8805652,219.4252306,181.7974419,367.3384407,418.1570541,196.5893943,292.1481377,207.1830456,84.77106244
424.489712,224.7180461,324.5380617,215.1654347,179.6789556,353.7197069,401.4257197,193.6169374,283.1665714,203.3908517,84.90055567
424.6395967,223.9926675,325.1139983,211.7878856,179.2035801,346.5962702,404.0950267,193.9441107,284.5576455,202.8613846,84.93163425
409.5479845,221.1673706,316.0135205,214.8420468,179.95052,357.302697,400.8629415,193.1578628,281.6297024,203.6437005,84.93482332
464.6695404,235.6260208,351.1726388,220.2067172,182.5011723,367.0384913,431.4005505,199.3186324,300.8557167,208.9664659,84.66724276
393.0884683,215.1624571,304.3611138,206.130035,176.5573831,331.3943983,379.2794346,189.3256784,270.2613135,197.8351197,85.1377539
418.3674479,223.9397641,321.7843597,217.529106,180.828432,363.6547568,406.8768388,194.3551091,285.1974633,205.1964839,84.86646337
408.6742544,220.9559677,315.5885307,214.6581986,179.9264533,357.0366208,400.7768041,193.1229821,281.5181676,203.5988668,84.93807344
425.9795639,224.7222502,324.9807205,214.0147057,179.174099,349.4587587,398.7996625,193.2276176,282.0602842,202.575934,84.92034646
396.6416335,216.3144718,305.4828406,208.2335097,176.4778342,333.5591049,374.4569561,188.7345212,268.2541356,197.5309934,85.12421605
419.0106695,221.6997022,319.8241789,208.7120891,177.2090568,333.8373441,387.5086697,191.2422329,276.2466287,199.2865154,85.03265596
455.8601844,233.9375085,347.156516,221.1316744,183.5526964,374.6476826,438.7358895,200.2250692,303.604308,210.721187,84.64881688
407.5650422,219.0813456,313.5727656,208.4230645,177.5415061,336.8215467,388.8052024,191.1551911,275.9291961,199.7355341,85.05309605
426.4146645,224.783676,325.3338895,213.8091021,179.204986,349.2265524,399.6889416,193.3692225,282.5165917,202.662614,84.91878686
425.1152044,226.2833211,326.8341496,220.4025476,182.2338274,373.1490467,417.3100273,196.1783041,290.6897345,207.6665142,84.78653181
417.8866,223.1932744,320.1777268,215.5127941,179.5001771,354.5173181,396.8767064,192.7849741,280.4508419,202.8872137,84.92459843
412.6665916,221.1316851,316.3089461,212.1737842,178.1861776,344.3499393,388.6243046,191.3439122,276.1539417,200.6501491,84.999601
442.4316555,229.7549992,337.2664469,217.8481217,181.6820664,363.7079679,421.9778843,197.2497705,294.4732115,207.238564,84.76836453
432.9588634,226.3905092,329.237446,214.1257382,179.2596608,348.8320879,401.2829651,193.7794538,283.8097891,202.8553201,84.89747312
392.9117374,214.75217,302.9114704,205.3528614,175.5941154,325.7571385,370.056142,187.9368542,265.9142392,196.0682473,85.17834515
425.9157584,225.374503,326.1909359,216.2370448,180.4998621,358.9202796,408.3429826,194.7220547,286.5818185,204.8617724,84.86309195
437.5001789,229.180142,333.0754693,220.775316,181.4893169,367.7369918,411.9043305,195.6879876,289.1489875,206.4654382,84.7766407
445.3481263,229.8028918,337.0564121,216.3027559,180.2035139,354.202334,409.7312428,195.4224134,288.839427,204.6327789,84.82203681
451.6047354,232.5518647,343.5334424,220.1407916,182.7594986,370.2440211,430.8660217,198.9005036,299.4315708,209.2123695,84.69400477
411.1204579,220.0318053,315.1639962,209.2594576,177.4165482,336.8642798,386.3607221,190.890401,275.0278185,199.4678177,85.04471785
483.2763746,239.365199,359.8286362,219.4072143,181.118336,356.8535522,421.7759097,198.277181,297.6783985,206.6975999,84.67799773
436.1485551,228.2304468,332.0276749,218.393925,180.9290864,362.0529789,410.6176359,195.3834641,288.434844,205.6185237,84.81104432
395.2007414,216.2146443,306.1126814,208.4341665,177.4922164,338.8918683,384.8542005,190.2550286,273.0086182,199.4068869,85.08934765
431.9156958,227.3908922,329.9768067,218.9041847,181.3786963,365.7080969,413.1813729,195.6835506,289.330823,206.339276,84.80516667
427.5591229,224.4520831,326.0056364,211.3846044,178.6213899,342.8294363,399.1561798,193.264242,282.4400568,201.8375092,84.94727419
426.4567681,225.2325013,326.1643245,215.2297827,180.0493785,355.2090664,405.7747664,194.3240136,285.3903769,204.1186929,84.88167993
437.3895829,227.5004351,331.2754098,214.8668279,179.1177929,348.5508738,399.0417894,193.5574843,283.1089604,202.5792183,84.88973178
434.7504391,226.963663,330.6868502,214.647176,179.6555761,351.1386297,404.9397265,194.3858614,285.7061026,203.5853343,84.87635191
420.4290888,223.3286377,322.1176436,213.3189007,179.2519618,349.7875798,399.8871996,193.2377921,282.1437328,202.7017516,84.93491192
445.8322848,231.3137306,340.4795299,220.3551039,183.0117057,372.7837059,431.6683249,198.8749873,299.3349058,209.5624565,84.69994077
417.059741,223.402173,319.8317723,217.2678277,180.018336,359.662886,398.3332198,193.0355891,281.0652809,203.6703696,84.90191347
436.0878392,227.4701007,332.5092559,214.9069128,180.3617337,354.4815871,412.5330711,195.5843401,289.4534636,204.9289276,84.84534359
443.2948686,229.6810399,336.9992716,217.0872115,180.9819339,359.2979934,416.2396845,196.3782319,291.822557,206.0038226,84.79460751
449.5345018,232.4068642,341.660576,222.0431606,182.8525401,373.870417,426.8523854,198.2888368,297.3132122,209.1449508,84.68920888
428.8041392,225.8626511,327.3298455,215.7955843,180.105301,355.8642797,405.6194609,194.3732817,285.4925423,204.2027721,84.87162668
406.6315273,220.0462442,313.6597044,213.1830914,179.1171277,351.3948265,394.771385,192.1366269,278.5362421,202.1839002,84.97912732
441.3414947,227.6056813,333.6310694,211.7498803,178.4366946,340.4056035,399.5705226,193.6676397,283.7695013,201.6834256,84.91760766
403.666933,218.2265275,310.6294961,208.9672177,177.2927024,337.1818845,383.6762749,190.2999753,273.1501827,199.1266278,85.07107996
405.3584261,219.716629,313.3111615,212.809209,179.2775462,351.8857219,397.1401437,192.4440018,279.5725267,202.5112793,84.97856703
473.93662,238.8614106,355.6188529,224.9039868,182.9363592,373.9169911,427.7767108,199.1253817,299.6923077,209.4615632,84.60796018
424.2882525,225.4074014,327.2187067,216.8430039,181.9960037,366.94909,422.7302931,196.868434,293.2505158,207.5925512,84.81218128
436.7259149,227.9320097,332.7566347,216.1747337,180.5080078,356.877675,411.4099976,195.4616201,288.9406046,205.0841351,84.83232309
425.7341021,224.0554645,324.0771652,211.858258,178.1841362,341.7526808,392.6566262,192.2482905,279.1496876,200.9134768,84.96644867
422.7668128,223.9394424,322.4748884,214.2104079,178.8590049,348.7965454,393.9839639,192.430608,279.5144268,201.8947353,84.94093286
448.3059788,230.7914958,339.7406077,216.8940818,180.7726869,357.146948,415.575308,196.4039813,291.8936712,205.7124475,84.78925615
416.7056321,222.5216215,320.4245412,213.3311984,179.607707,352.1721637,402.8335527,193.5860454,283.2404551,203.3118508,84.93250234
414.8137447,221.4717396,318.7379415,211.0491621,178.6989854,344.8817962,397.602047,192.7012929,280.6591929,201.7966503,84.98027351
430.9895708,225.1893296,329.9497006,210.2034935,179.3569761,343.8450827,411.7596577,195.2374064,288.8877033,203.4855047,84.91556243
432.1635398,225.3813258,329.4935243,210.5263616,178.9112076,342.1046706,405.9250334,194.4023072,286.1262411,202.6126455,84.92776678
451.4557646,232.8335369,341.9670212,222.1421868,182.2178834,370.6184687,420.3147157,197.3440357,294.3257758,207.9589355,84.70670417
426.2858229,224.8149968,326.0105211,213.6953081,179.6478493,351.1796389,404.9113329,194.149279,285.0178233,203.5231534,84.90329143
414.5449677,222.8048656,319.7891715,216.3634459,180.8028719,362.5936553,408.0558532,194.4024875,285.4325399,205.191915,84.8832815
409.0466905,220.2341451,314.5899653,211.8679383,178.4738479,346.0171849,391.4773502,191.6662888,277.2362536,201.1590778,85.00156632
410.8203413,220.9543621,316.2805651,212.9256651,179.2151415,350.7688642,397.5538437,192.6445828,280.2144905,202.4822099,84.96586004
434.8491143,226.1671622,330.6297008,211.3488416,178.6753728,341.8712765,401.8646441,193.8621836,284.3695187,202.0909454,84.92449304
410.7235953,220.3878993,315.1785533,211.0119258,178.0043002,342.198144,388.6566,191.2695762,276.0308876,200.3840782,85.01690145
411.5814461,219.9428491,314.7915628,208.764793,176.9203685,333.7294807,381.9926311,190.2407434,272.9827363,198.5772859,85.06403684
436.274484,227.0646715,330.6873833,214.1062121,179.018874,347.1577667,399.3729635,193.5658972,283.1615719,202.4497135,84.89898731
416.9186819,222.211284,319.3609961,212.481212,178.6330334,346.3473729,394.0953354,192.2572243,279.166208,201.5573031,84.97155286
421.147089,222.9806391,321.6718285,211.7513082,178.4191437,343.530856,394.3044195,192.3802698,279.6037491,201.293241,84.97158755
396.8089764,216.6115494,307.4187443,208.2492343,177.5547785,338.6167772,386.7040549,190.5567016,274.0367867,199.5950947,85.08185256
428.2988173,226.3443687,328.185888,217.6101528,181.2254577,363.7398134,413.5460324,195.6157254,289.1931589,206.1198782,84.82404995
438.9450957,228.734192,334.4950581,217.1396173,180.9469918,359.9266521,414.7453022,196.0432751,290.7294902,205.8617009,84.80589712
434.4580722,227.6674631,330.4160204,217.8417606,180.2794287,358.5642885,404.5466901,194.4034992,285.4366257,204.4290898,84.84136518
409.9380587,220.0271112,314.7070655,210.2461287,177.7676019,340.164305,387.7717927,191.0905245,275.5890445,200.0148885,85.03080659
453.471339,231.3247842,341.2511006,215.172089,179.4832001,348.1605005,406.3204516,195.0641295,287.9050072,203.5194875,84.83259117
410.507193,221.5522971,316.1767048,215.669787,179.7829619,357.4484205,397.5673011,192.7169683,280.1562686,203.2622465,84.93404547
432.1118865,227.0214022,329.7159833,217.147446,180.6088551,359.5778971,409.0485277,195.0084918,287.407419,205.0806187,84.83838902
416.9872498,223.0715704,320.270071,215.4364371,179.8189415,356.0809158,400.3777237,193.286996,282.0439791,203.4883874,84.91443768
418.6931169,223.8753439,321.0392062,217.4924032,180.2255227,360.6445911,400.5089642,193.4076117,282.2000301,204.0673941,84.88822955
